"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"sp_11";"sp_12";"sp_13";"sp_14";"sp_15";"sp_16";"sp_17";"sp_18";"sp_19";"sp_20";"enviro";"enviro2";"env";"site"
"2163";0;1;1;3;1;2;1;4;6;1;0;4;1;5;3;2;2;0;1;2;0,000611345526928929;-0,0347953271433636;51,0428039357066;64
"2164";6;2;6;5;8;6;0;3;2;2;0;0;0;0;0;0;0;0;0;0;-0,0427721628178152;0,028891071704608;11,4526954945177;65
"2165";0;2;4;2;7;5;1;4;5;3;0;3;2;0;1;0;0;1;0;0;-0,0216709442812752;-0,0184514043816263;30,7088497793302;66
"2166";0;0;0;0;0;0;0;0;2;0;1;0;4;5;5;6;7;6;4;0;0,0329324503104832;0,00292807077073738;80,5377915967256;67
"2167";0;0;3;0;4;1;1;5;3;8;1;3;2;3;2;1;2;0;1;0;-0,00484155207994994;-0,0339899595506454;46,0667008999735;68
"2168";0;5;4;5;8;6;0;3;4;2;1;1;0;0;0;1;0;0;0;0;-0,0343958668178832;0,00638798865402386;19,096578611061;69
"2169";1;1;2;0;4;6;3;5;4;2;2;6;0;0;3;1;0;0;0;0;-0,0127913484197382;-0,0291070584016854;38,8120248448104;70
"2170";2;3;5;6;7;6;6;0;4;0;0;0;1;0;0;0;0;0;0;0;-0,0360292180135421;0,0103926566328661;17,6060456084087;71
"2171";3;3;2;8;5;8;2;3;3;0;0;2;0;1;0;0;0;0;0;0;-0,0353552947742007;0,00871781818299186;18,2210418395698;72
"2172";0;0;3;2;3;0;3;2;5;4;2;3;5;3;4;0;0;1;0;0;-0,002825140959934;-0,0345289720069813;47,9067995445803;73
"2173";1;0;1;1;2;3;1;6;3;3;0;3;3;6;3;2;2;0;0;0;-0,00767694550347278;-0,0327531760036658;43,4792307438329;74
"2174";0;3;7;4;4;8;3;4;2;1;2;1;0;0;1;0;0;0;0;0;-0,0239765998290795;-0,0147869048138172;28,604797879234;75
"2175";5;2;5;12;7;4;3;1;0;0;1;0;0;0;0;0;0;0;0;0;-0,045686944146635;0,0378672576089961;8,7927790125832;76
"2176";0;0;0;1;1;1;5;3;6;1;7;4;2;4;1;2;2;0;0;0;-0,00687704737223752;-0,0331587614170098;44,2091867793351;77
"2177";2;2;5;2;5;3;3;4;4;4;2;1;1;1;0;1;0;0;0;0;-0,022175848231971;-0,0176805817094611;30,2480940008536;78
"2178";0;0;0;0;0;0;0;0;1;0;3;2;0;4;5;2;9;6;6;2;0,0495065927505589;0,0504808302609992;95,6627116771415;79
"2179";0;0;1;1;2;2;1;6;4;7;1;5;3;4;1;0;0;2;0;0;-0,00557008065919604;-0,0337256065399442;45,4018739517778;80
"2180";0;1;0;0;0;0;1;2;0;1;2;2;9;2;3;2;8;1;4;2;0,0304249887155892;-0,00260063020796294;78,2495793187991;81
"2181";1;3;5;4;5;4;0;9;2;1;1;2;0;2;1;0;0;0;0;0;-0,0283122834836877;-0,00689368558224579;24,6482210000977;82
"2182";0;0;0;0;1;0;0;1;0;0;2;4;5;5;5;5;5;4;3;0;0,0303657667240547;-0,00272591778280616;78,1955356243998;83
"2183";0;0;0;0;0;0;0;0;0;1;1;3;2;4;4;3;4;0;12;6;0,0536798847541073;0,0654682535458849;99,4710962288082;84
"2184";1;3;4;3;9;7;0;7;2;1;1;2;0;0;0;0;0;0;0;0;-0,0379577151723748;0,0153600637249045;15,846173837781;85
"2185";0;0;0;0;1;5;1;0;3;5;4;5;1;4;1;4;4;0;2;0;0,00869864637060345;-0,0321781737798336;58,4229612722993;86
"2186";5;3;8;4;5;7;0;1;3;2;0;0;1;0;1;0;0;0;0;0;-0,041396158351456;0,0248591224921701;12,7083838451654;87
"2187";2;3;5;5;5;5;1;7;3;0;2;1;0;1;0;0;0;0;0;0;-0,0343224224184599;0,00621228023765609;19,1636011237279;88
"2188";0;0;0;0;0;0;0;0;1;1;2;2;6;4;3;6;5;4;6;0;0,0370383185492266;0,0129262571941097;84,2846478335559;89
"2189";1;5;3;1;1;8;3;6;2;2;1;2;1;1;0;1;1;0;1;0;-0,0187561708617876;-0,0225543547478468;33,3687590435147;90
"2190";2;0;8;8;8;3;0;4;2;1;3;1;0;0;0;0;0;0;0;0;-0,0350659415037972;0,0080084174933293;18,4850944206119;91
"2191";2;2;3;13;1;4;3;4;2;5;0;0;0;0;0;0;0;0;0;1;-0,0318465030358479;0,000508598671670636;21,4230292011052;92
"2192";3;5;4;7;9;6;1;3;2;0;0;0;0;0;0;0;0;0;0;0;-0,0424973323058084;0,0280752329687134;11,7034951690584;93
"2193";1;0;1;5;2;11;1;3;6;2;2;3;2;0;1;0;0;0;0;0;-0,0157209251237722;-0,0261982611241885;36,1386066768318;94
"2194";0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;8;10;7;5;1;0,0511512957513218;0,0562426457453723;97,1636038972065;95
"2195";1;8;7;7;6;6;0;2;2;0;1;0;0;0;0;0;0;0;0;0;-0,04453858051458;0,0342602179876581;9,8407311597839;96
"2196";0;0;0;0;0;0;1;1;0;1;3;2;3;11;3;4;5;4;1;1;0,033403986983273;0,00401665690019528;80,9680976904929;97
"2197";0;0;0;0;0;0;0;1;1;0;2;0;5;1;7;9;4;7;3;0;0,0383507017769984;0,0163695512730688;85,4822779074311;98
"2198";1;4;5;4;9;3;0;4;2;4;1;2;0;0;0;1;0;0;0;0;-0,030761369819319;-0,00185667567494174;22,4132797215134;99
"2199";0;0;3;5;2;8;1;3;7;1;1;4;2;0;1;1;1;0;0;0;-0,0131756350559893;-0,0287595439968059;38,4613397531211;100
"21100";0;0;1;1;1;2;3;1;6;1;5;4;7;1;3;1;3;0;0;0;0,00369187856968023;-0,0343352900974819;53,8539790082723;101
"21101";4;1;3;4;7;6;1;3;6;0;2;2;0;1;0;0;0;0;0;0;-0,03417669731199;0,00586475914037135;19,2965842084959;102
"21102";0;0;0;0;0;0;2;4;2;2;1;4;2;3;4;7;6;0;1;2;0,0116411734067858;-0,0300962192676291;61,1081974115223;103
"21103";0;0;0;1;0;1;1;2;4;3;0;1;2;6;4;6;5;3;1;0;0,0180766711953598;-0,0234421043999541;66,9809832936153;104
"21104";0;0;0;0;0;0;0;0;0;1;2;4;6;2;4;4;6;4;5;2;0,0318248446403552;0,000431942017138195;79,527033586055;105
"21105";0;0;0;1;0;0;0;1;1;0;2;2;3;5;5;6;2;6;5;1;0,0319798966608569;0,000776230266945442;79,6685280511156;106
"21106";0;0;1;1;2;3;2;3;5;1;2;9;3;1;1;4;2;0;0;0;0,00634528933476814;-0,0334094506047197;56,2753788428381;107
"21107";0;0;0;0;0;0;1;0;2;0;2;8;5;6;2;6;2;3;3;0;0,0219325420561861;-0,0180739876281623;70,4997016116977;108
"21108";0;0;0;0;1;1;0;1;4;1;3;3;8;5;4;2;3;2;0;2;0,0206995241283298;-0,0199031567978172;69,3744972348213;109
"21109";0;1;0;1;0;1;1;1;5;1;2;4;6;5;4;3;1;2;0;2;0,0150393313978875;-0,0269418906986987;64,2092247027904;110
"21110";0;0;0;0;0;0;0;0;2;1;1;2;1;2;5;6;9;4;5;2;0,0323124462637303;0,00152029063460254;79,9719999311492;111
"21111";0;0;0;0;0;0;1;0;0;2;2;4;3;1;7;4;6;4;5;1;0,0380953918793109;0,0156903017777411;85,249291989021;112
"21112";2;2;9;2;5;2;0;9;4;3;1;1;0;0;0;0;0;0;0;0;-0,0263392467836837;-0,0106479085308248;26,4487378299236;113
"21113";0;3;3;5;2;4;3;6;3;6;1;3;1;0;0;0;0;0;0;0;-0,0241098599557379;-0,0145637945138193;28,4831898519769;114
"21114";0;2;0;2;1;2;1;2;6;3;2;2;3;3;8;0;0;2;1;0;0,0011113963369653;-0,0347655664951766;51,4991309260949;115
"21115";0;0;1;0;1;3;0;0;4;3;2;7;3;3;3;5;2;0;3;0;0,0087372290620926;-0,0321547749606986;58,4581703413278;116
"21116";0;0;0;0;0;0;0;0;0;1;0;5;7;7;3;5;3;2;5;2;0,0267570624911889;-0,00989960637873254;74,9023719923571;117
"21117";0;2;1;2;3;1;6;4;3;6;0;2;4;1;2;0;2;1;0;0;-0,0108698737527607;-0,0306904521515941;40,5654881615192;118
"21118";0;0;0;0;0;0;1;0;1;3;2;5;5;2;5;5;7;2;2;0;0,0301340766944276;-0,00321372543195185;77,9841042822227;119
"21119";0;1;0;2;2;3;1;7;8;4;1;2;2;3;2;2;0;0;0;0;-0,0108841662985655;-0,0306796231753663;40,5524453381076;120
"21120";0;0;0;0;0;0;1;1;0;1;0;3;2;4;5;4;7;6;6;0;0,0475282184505477;0,0437995761570117;93,8573239604011;121
"21121";0;0;0;2;1;0;1;2;2;1;2;4;7;3;3;4;2;3;1;2;0,0185583260215587;-0,0228281181988212;67,4205228220671;122
"21122";1;0;3;1;2;2;1;9;4;1;5;4;3;1;1;0;1;1;0;0;-0,0056388676866864;-0,0336987375141562;45,3391015762463;123
"21123";0;0;0;1;0;0;0;4;3;0;7;1;2;6;7;4;3;0;1;1;0,0180407732883793;-0,023487218310725;66,9482242548838;124
"21124";1;0;1;3;3;4;2;2;7;2;3;7;1;1;2;1;0;0;0;0;-0,00701560180168835;-0,0330916974375141;44,0827473765239;125
"21125";2;2;7;5;6;5;0;5;2;1;1;1;2;1;0;0;0;0;0;0;-0,032677812416134;0,00237606568254331;20,6644084770232;126
"21126";1;1;5;11;2;7;5;2;0;2;1;2;0;1;0;0;0;0;0;0;-0,03045667211297;-0,00250608746743056;22,6913350401446;127
"21127";0;0;0;0;0;0;0;0;1;0;1;1;2;5;5;6;6;6;6;1;0,0381932648887583;0,0159501556145823;85,3386071044952;128
"21128";1;3;4;4;5;5;3;0;0;2;3;1;3;2;0;2;1;0;0;1;-0,0129215119408257;-0,0289905015405198;38,6932426597923;129
"21129";0;0;0;0;0;0;0;0;0;1;2;7;3;5;2;3;5;5;6;1;0,0410801502584196;0,0239147947372985;87,9730668151751;130
"21130";0;0;0;0;0;0;0;0;0;1;0;3;4;4;5;6;7;0;6;4;0,032796152336937;0,0026162979920126;80,4134113481268;131
"21131";4;3;4;8;5;7;1;3;0;0;3;1;0;0;0;0;1;0;0;0;-0,0389227088236314;0,0179428774986611;14,9655580287799;132
"21132";0;0;1;1;0;1;1;4;4;4;3;5;6;4;3;1;0;1;1;0;0,00208445212350996;-0,0346577604446874;52,3871039273217;133
"21133";2;7;0;5;9;7;0;3;2;0;1;3;0;0;1;0;0;0;0;0;-0,0349515245188933;0,00772951209893682;18,5895069269463;134
"21134";1;2;0;4;3;1;2;6;6;1;2;2;3;3;2;1;0;0;1;0;-0,00609701447257524;-0,0335113768460602;44,9210145743564;135
"21135";0;0;1;1;1;3;2;3;0;9;2;4;2;4;2;3;1;0;1;1;0,00108298976663526;-0,0347677234705456;51,4732081908733;136
"21136";1;5;2;4;6;3;0;5;7;2;0;2;0;2;1;0;0;0;0;0;-0,0147557929061201;-0,0272225419764012;37,0193489361554;137
"21137";1;2;1;0;6;4;1;9;7;4;0;1;1;1;0;1;0;1;0;0;-0,0139574590621753;-0,0280207981346053;37,7478774636984;138
"21138";3;3;4;8;6;8;3;2;2;0;0;0;0;0;0;1;0;0;0;0;-0,0473040903965305;0,0431024252491142;7,317034015432;139
"21139";1;2;2;2;5;9;2;2;5;1;2;4;2;1;0;0;0;0;0;0;-0,0291884103798974;-0,00513973409079695;23,8487015478313;140
"21140";0;0;0;0;0;0;0;1;0;1;2;4;2;5;7;7;4;2;4;1;0,0291915906039989;-0,00515954584103891;77,1240280009806;141
"21141";0;0;0;0;0;0;3;3;5;5;1;1;3;2;7;4;3;2;1;0;0,0150764748205612;-0,0269029709745705;64,243120350875;142
"21142";7;2;8;7;5;5;0;3;2;1;0;0;0;0;0;0;0;0;0;0;-0,0530422769742171;0,0631477044990959;2,08058732096106;143
"21143";0;0;0;0;0;0;0;1;0;0;0;0;2;4;5;7;8;4;8;1;0,0419639143036441;0,0264690078960451;88,7795556336641;144
"21144";4;2;5;5;3;4;1;4;3;1;3;0;2;2;0;1;0;0;0;0;-0,0288808289820946;-0,0057615799222614;24,1293884115294;145
"21145";2;3;8;6;6;5;1;2;0;2;1;1;1;1;1;0;0;0;0;0;-0,0385228309802736;0,0168647351941697;15,3304710518569;146
"21146";1;2;6;4;2;3;3;4;3;4;2;4;2;0;0;0;0;0;0;0;-0,0276754381216196;-0,00813507175274268;25,2293813973665;147
"21147";3;0;4;5;2;7;3;1;5;3;3;3;1;0;0;0;0;0;0;0;-0,0261773484708347;-0,010943931650233;26,5964799560606;148
"21148";3;0;4;8;8;6;0;3;4;3;0;1;0;0;0;0;0;0;0;0;-0,0339801541599901;0,00539839016572479;19,4759418722242;149
"21149";1;3;1;5;6;8;3;5;1;2;0;2;3;0;0;0;0;0;0;0;-0,0246072802494894;-0,0137200705807178;28,0292633688077;150
"21150";0;1;1;2;1;1;1;4;3;1;6;9;4;2;2;0;1;1;0;0;-0,000916191511261659;-0,0347784308214747;49,6488328324631;151
"21151";0;0;0;0;0;0;0;0;0;0;3;2;3;3;7;8;4;4;6;0;0,0386098078224096;0,0170635398890736;85,718728043139;152
"21152";0;0;0;0;0;0;0;0;1;2;0;1;1;2;5;5;9;4;6;4;0,0519751625011348;0,059199653473175;97,9154327651486;153
"21153";1;0;0;2;2;3;3;6;1;2;7;2;4;4;2;0;0;0;1;0;-0,00724338809116121;-0,0329785382543697;43,874878436327;154
"21154";0;0;0;0;0;0;0;0;0;2;0;0;3;6;7;4;5;7;5;1;0,0456932776938728;0,0378462769433886;92,1828281367198;155
"21155";5;2;5;3;2;4;3;4;3;3;1;3;0;1;1;0;0;0;0;0;-0,0292275116684323;-0,00506021008370126;23,8130192272365;156
"21156";3;1;2;5;6;4;1;5;2;3;1;2;0;0;0;5;0;0;0;0;-0,0209399502611593;-0,0195359456219965;31,3759265933186;157
"21157";3;4;8;9;8;3;0;2;2;1;0;0;0;0;0;0;0;0;0;0;-0,0525011636929681;0,0611595392593462;2,57438633125275;158
"21158";4;3;9;10;2;4;3;3;1;0;0;0;1;0;0;0;0;0;0;0;-0,0539725795805149;0,0666134814970377;1,23162921518087;159
"21159";2;3;1;4;2;5;6;3;4;4;1;1;3;0;1;0;0;0;0;0;-0,0322496171482731;0,00140815254427734;21,055162884295;160
"21160";0;1;0;0;1;3;0;2;2;0;4;3;7;3;3;3;3;1;3;1;0,00781546682502077;-0,032685449332059;57,6170058455318;161
"21161";0;0;0;0;0;0;0;1;0;2;0;3;3;4;8;3;2;7;6;1;0,0318593326451049;0,000508376840194309;79,5585060026497;162
"21162";10;0;3;9;3;6;1;4;3;0;0;0;0;1;0;0;0;0;0;0;-0,0526305514616608;0,0616330831266794;2,45631206780672;163
"21163";0;2;1;7;3;5;0;2;5;2;3;4;4;1;1;0;0;0;0;0;-0,0173564137781587;-0,0243144920518084;34,6461231121793;164
"21164";0;0;0;0;0;0;0;0;1;1;2;2;3;1;5;9;8;4;4;0;0,0358168437047412;0,00982921151647872;83,1699772272259;165
"21165";4;5;8;5;7;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-0,051014850374309;0,0558033984301667;3,93073826562613;166
"21166";0;1;0;0;0;0;1;3;4;4;0;6;4;4;4;4;3;2;0;0;0,0164913097191019;-0,0253489682139862;65,5342438491061;167
"21167";0;0;0;0;1;0;0;0;0;2;0;5;2;7;6;6;2;2;6;1;0,018319816081034;-0,023134175722573;67,2028678935021;168
"21168";0;0;0;0;0;1;0;1;1;2;2;5;5;4;3;5;6;2;1;2;0,0189486830957064;-0,0223186646584497;67,7767475601286;169
"21169";3;3;4;4;7;6;0;4;5;1;2;1;0;0;0;0;0;0;0;0;-0,0342498518726631;0,00603903126871629;19,2298261914402;170
"21170";0;0;0;0;0;0;0;1;0;0;1;4;2;2;5;6;7;3;8;1;0,0380666933525707;0,0156142333343543;85,2231028256938;171
"21171";0;0;0;0;0;0;1;0;0;0;1;5;1;4;7;3;7;0;5;6;0,0395522132121369;0,0196270883350347;86,5787306800485;172
"21172";3;5;5;7;4;2;3;3;2;1;2;1;0;1;1;0;0;0;0;0;-0,037606561340604;0,0144362847359286;16,1666232161224;173
"21173";0;0;1;0;1;2;2;3;5;2;3;9;5;4;1;2;0;0;0;0;0,000374550048948621;-0,0348033467094745;50,8267135592178;174
"21174";0;0;0;0;0;0;0;3;4;3;1;9;5;3;2;2;4;1;1;2;0,0164009347819944;-0,0254523991850414;65,4517711838707;175
"21175";1;0;2;2;3;5;2;4;8;0;4;2;2;2;1;2;0;0;0;0;-0,0113712471306932;-0,0303020781277377;40,1079542469233;176
"21176";0;0;0;0;1;2;1;1;2;1;2;7;4;1;1;4;4;4;5;0;0,02913484436098;-0,00527472823398809;77,072243578732;177
"21177";0;0;0;0;0;0;1;0;0;1;2;1;1;2;4;13;5;2;4;4;0,0326533383239296;0,00229100768314597;80,2830848144367;178
"21178";1;2;2;4;3;2;3;3;3;5;0;3;3;0;2;2;1;1;0;0;-0,0087556754778216;-0,0321356702613999;42,4948235740885;179
"21179";8;0;9;10;4;5;0;0;0;2;0;1;1;0;0;0;0;0;0;0;-0,0534689296416658;0,0647296893544632;1,69124063104391;180
"21180";1;7;8;9;5;2;1;3;2;1;0;0;0;1;0;0;0;0;0;0;-0,0418810410781387;0,0262648789370475;12,2658986598253;181
"21181";3;3;7;9;9;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;-0,0494251626719931;0,0502449406265365;5,38142565637827;182
"21182";0;0;0;0;0;0;0;0;0;1;1;0;3;1;4;4;8;8;8;2;0,0508952256902782;0,0553331894889822;96,9299242831767;183
"21183";0;0;1;0;1;3;4;3;5;2;2;3;3;5;2;2;2;2;0;0;0,00274899578797608;-0,0345462547392565;52,9935407219455;184
"21184";0;0;1;2;0;1;4;6;2;4;1;2;3;5;2;2;1;1;3;0;0,00232125839390148;-0,0346215517747332;52,6032041525468;185
"21185";0;0;0;0;0;0;0;1;2;0;1;1;1;3;4;6;7;5;5;4;0,0374996220260964;0,0141229112337787;84,7056155093014;186
"21186";0;0;0;1;1;1;3;9;2;4;2;2;4;2;1;1;3;1;1;2;0,00135402584035458;-0,0347448540611777;51,7205452080816;187
"21187";0;0;0;0;0;0;0;0;0;1;2;1;5;2;4;2;7;0;12;4;0,0397211691750978;0,020093221396833;86,7329133441672;188
