"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"sp_11";"sp_12";"sp_13";"sp_14";"sp_15";"sp_16";"sp_17";"sp_18";"sp_19";"sp_20";"enviro";"enviro2";"env";"site"
"2117";0;1;18;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0483158740117515;0,0525564044322301;4,59593024570495;18
"2118";1;3;4;6;3;4;5;0;7;2;2;1;0;1;0;1;0;0;0;0;-0,0230955850454233;-0,0150373904659803;27,7850205311552;19
"2119";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;21;1;16;0;0,0399706563371217;0,018393704711507;85,7720153406262;20
"2120";0;1;19;19;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,040060196648214;0,0253374830023076;12,1867095585912;21
"2121";2;0;9;3;2;3;3;3;3;2;6;2;1;1;0;0;0;0;0;0;-0,0206504563711955;-0,0191309749525791;30,033222748898;22
"2122";2;2;16;15;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;-0,0374780517292742;0,0178417361318389;14,5608929684386;23
"2123";0;0;15;23;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-0,0506633291400142;0,0612010021103298;2,43753511458635;24
"2124";1;0;7;10;2;3;4;3;2;3;2;1;2;0;0;0;0;0;0;0;-0,0240383900084013;-0,0133428211847348;26,9181474577636;25
"2125";0;2;16;14;1;2;1;3;0;1;0;0;0;0;0;0;0;0;0;0;-0,0343469149775428;0,00940278596684823;17,4398533534259;26
"2126";0;0;2;2;3;1;4;5;9;2;6;1;0;1;0;1;1;1;1;0;-0,00647236186825129;-0,0342977684926364;43,069437914528;27
"2127";1;0;1;2;2;1;6;2;6;3;4;4;1;5;1;1;0;0;0;0;-0,00771132138104461;-0,0335553245724603;41,9302620692179;28
"2128";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;22;1;0,0519975812047348;0,0576086358439012;96,8303123721853;29
"2129";1;2;3;5;2;0;4;3;5;1;1;1;4;4;2;1;0;1;0;0;-0,0124264659819637;-0,0297089544340362;37,5948671018705;30
"2130";1;1;3;1;4;1;2;3;9;5;4;2;2;1;1;0;0;0;0;0;-0,0158606026628049;-0,025889960383518;34,4373098807409;31
"2131";0;2;1;2;1;2;1;8;3;4;2;3;6;3;0;2;0;0;0;0;-0,00247028017651174;-0,0359333224872959;46,7491988325492;32
"2132";0;0;0;0;0;0;0;2;0;3;1;3;3;4;1;5;7;2;8;1;0,0202893829515318;-0,0230872830318907;67,6758378511295;33
"2133";0;2;20;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0482045407272533;0,0521563689240222;4,69829693902284;34
"2134";0;1;18;19;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;-0,0412655108969116;0,0290024007486734;11,0784692456946;35
"2135";0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;16;0;19;0;0,0509176163678561;0,0536574301863898;95,8373260451481;36
"2136";2;0;11;12;3;3;5;0;2;0;2;0;0;0;0;0;0;0;0;0;-0,0274435761143379;-0,00668408398040088;23,7872091820464;37
"2137";4;1;4;2;4;5;3;6;4;4;1;0;0;0;1;1;0;0;0;0;-0,018744791637332;-0,0220199211587754;31,785408523865;38
"2138";1;1;21;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0519990976128428;0,066298919268453;1,20934713631868;39
"2139";1;1;19;16;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;-0,0468478934272233;0,0473541672703762;5,94568219967186;40
"2140";1;0;13;11;0;1;5;5;2;0;2;0;0;0;0;0;0;0;0;0;-0,0333400785673836;0,00684068082021374;18,3656008914113;41
"2141";0;0;19;19;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;-0,037475672756883;0,0178350537465936;14,5630803424865;42
"2142";0;0;0;0;1;0;3;4;8;7;2;4;4;3;1;1;0;1;1;0;0,00468037282974803;-0,0359558160537003;53,3239505486563;43
"2143";0;0;0;0;1;1;2;2;5;6;3;2;6;8;1;0;2;0;1;0;0,00857337957301677;-0,0344047707161126;56,9034212268889;44
"2144";0;0;0;0;1;3;3;3;3;5;7;2;6;3;1;1;1;0;1;0;0,00379839143502505;-0,0361540789698603;52,5130024179816;45
"2145";0;1;2;0;1;3;1;6;3;7;7;2;1;1;1;4;0;0;0;0;-0,00441136647149298;-0,0352855141828189;44,9644442880526;46
"2146";0;2;11;11;2;1;2;3;2;2;2;0;0;0;1;1;0;0;0;0;-0,031312118238571;0,00190389791391737;20,2302327845246;47
"2147";1;0;5;4;3;2;1;1;6;4;5;3;1;3;0;1;0;0;0;0;-0,0123073411684864;-0,0298260381920301;37,7043978078291;48
"2148";0;1;15;20;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;-0,036105812559058;0,0140555532544809;15,8226143568754;49
"2149";0;0;0;0;0;0;1;0;2;2;3;3;5;11;5;2;3;1;1;1;0,020493994708559;-0,0228009418120519;67,8639705292881;50
"2150";0;1;0;0;3;3;4;1;1;9;3;5;2;1;2;3;1;0;0;1;0,00266800052210244;-0,036325468563812;51,4736512443051;51
"2151";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;18;0;19;0;0,0502666404674723;0,0513167140079408;95,2387786237523;52
"2152";0;1;18;19;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-0,0420911126439077;0,0315737206354746;10,3193600429222;53
"2153";0;0;0;1;1;0;1;6;3;1;6;6;4;1;2;5;1;1;1;0;0,00499034763738913;-0,0358727012864244;53,6089605186135;54
"2154";0;0;0;0;1;0;0;4;6;4;4;3;8;1;2;2;3;1;1;0;0,0102023941299095;-0,0334286532625788;58,4012377541512;55
"2155";0;1;1;1;3;1;1;7;6;5;4;4;2;1;0;1;2;0;0;0;-0,00679057572931683;-0,0341177331979264;42,7768524503335;56
"2156";2;1;6;5;2;2;3;3;3;2;4;1;1;2;1;2;0;0;0;0;-0,0190556387036188;-0,0215667097897211;31,4995965454727;57
"2157";0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0406345124695372;0,0270705892567338;11,6586481453851;58
"2158";3;1;6;3;2;3;1;4;4;4;4;2;2;1;0;0;0;0;0;0;-0,0129168844286845;-0,0292160691087174;37,1439461130649;59
"2159";1;0;16;17;3;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;-0,0329963581426011;0,00598289205761368;18,681638664566;60
"2160";2;1;0;1;2;1;5;3;7;0;3;6;4;2;2;0;0;0;0;1;-0,00131410470952745;-0,036188968899972;47,8122579166666;61
"2161";1;0;0;1;0;1;0;1;3;1;1;6;7;3;5;5;5;0;0;0;0,0158874722645865;-0,0285101584765577;63,6284494772553;62
"2162";0;1;1;0;0;1;1;2;3;1;0;3;5;3;5;1;6;5;1;1;0,0163601970740772;-0,0279953301294214;64,0631018439308;63
"2163";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;18;0;20;0;0,0363359212360847;0,00861221974006021;82,4300155509263;64
"2164";0;2;7;7;5;0;4;3;5;4;0;1;0;2;0;0;0;0;0;0;-0,0239957682745186;-0,0134208233022462;26,9573365105316;65
"2165";0;2;2;5;5;0;3;3;2;5;4;3;2;1;0;1;2;0;0;0;-0,00955969032465257;-0,0322401956202165;40,2307575801387;66
"2166";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;18;1;15;0;0,0490439370085736;0,0470035377030281;94,1145495977253;67
"2167";0;1;0;0;3;4;1;0;7;5;4;5;2;2;2;2;1;1;0;0;-0,00122505208020384;-0,0362046275130011;47,8941384004429;68
"2168";1;0;1;1;0;1;0;8;6;4;5;0;3;4;3;1;0;0;1;1;-0,00153317616801158;-0,0361479939173931;47,6108300965279;69
"2169";0;1;1;1;3;1;5;2;9;4;2;2;4;3;1;1;0;0;0;0;-0,00389886848084891;-0,0354831746870195;45,4356665723026;70
"2170";0;0;0;0;1;0;0;1;3;5;3;2;10;4;1;4;3;1;0;2;0,0159595604685543;-0,0284326998533226;63,694731821306;71
"2171";0;0;16;20;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;-0,0308710171477947;0,000869701143021589;20,635808352381;72
"2172";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;18;1;17;1;0,0471011794289551;0,0403739307325781;92,3282583709806;73
"2173";0;0;3;4;2;3;6;3;7;1;2;4;1;2;1;1;0;0;0;0;-0,00793762484266924;-0,0334076554342853;41,7221846990287;74
"2174";1;2;6;0;1;7;3;3;6;1;4;0;1;2;1;1;1;0;0;0;-0,0144840604410976;-0,0275237582152979;35,7029877603054;75
"2175";1;1;9;9;1;1;2;4;5;0;3;1;2;1;0;0;0;0;0;0;-0,0234188670265065;-0,014463615660773;27,4877751246095;76
"2176";0;0;0;0;0;0;1;0;0;0;2;0;2;4;1;3;11;3;12;1;0,0336196164244906;0,00192962030244547;79,9324772553518;77
"2177";0;0;0;0;0;1;1;2;3;1;2;8;3;5;1;4;1;3;3;2;0,0147808986011275;-0,0296517441091431;62,6109973527491;78
"2178";3;4;4;8;3;2;4;2;6;2;0;0;0;1;0;0;1;0;0;0;-0,0293374064563622;-0,00261585314216578;22,0459046773612;79
"2179";0;5;2;9;1;2;2;5;2;5;3;0;2;1;0;0;1;0;0;0;-0,0140121804406685;-0,0280521099703029;36,1368633573875;80
"2180";0;0;0;0;0;0;0;1;0;1;1;1;0;0;2;1;14;1;16;2;0,031428785685367;-0,00306930651465084;77,9180922545493;81
"2181";0;0;0;0;1;1;0;2;3;5;1;2;7;3;2;3;4;3;2;1;0,0176077545866546;-0,02655862083698;65,2101832209155;82
"2182";0;0;0;0;0;1;3;0;5;3;4;2;8;2;3;3;2;2;1;1;0,00915726739855266;-0,0340770899782989;57,4402837315574;83
"2183";0;0;19;20;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-0,0426721174274768;0,0334129645008536;9,78514838498086;84
"2184";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;17;0;19;1;0,0399933601311794;0,018457822576553;85,7928906101733;85
"2185";0;0;0;0;0;1;0;2;3;3;1;5;3;6;3;4;3;2;4;0;0,0153152272915413;-0,0291116274123838;63,1022921297699;86
"2186";0;2;6;11;5;3;2;4;0;4;0;1;0;1;0;0;0;1;0;0;-0,0265352070343791;-0,00854284093320119;24,6224197791889;87
"2187";2;0;3;2;2;5;4;2;7;4;2;1;3;0;0;0;1;1;1;0;-0,0149337263085451;-0,0270052112882098;35,2895372081548;88
"2188";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;18;1;19;0;0,0490586854371129;0,0470549160724862;94,1281102132052;89
"2189";1;2;4;1;5;3;1;2;4;2;3;8;2;0;0;1;1;0;0;0;-0,00674357614129428;-0,0341447875704515;42,8200667724013;90
"2190";0;1;0;1;3;2;1;2;6;5;6;4;4;1;1;1;1;1;0;0;-0,000853946567771966;-0,0362636716817799;48,2353557134047;91
"2191";0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;18;0;19;0;0,0455675413385835;0,0353342953248573;90,9181368537247;92
"2192";3;2;8;6;1;3;4;6;3;1;3;0;0;0;0;0;0;0;0;0;-0,0318809202892958;0,00325838711110094;19,7072410723194;93
"2193";1;0;18;15;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;-0,0284382033597392;-0,00457999659177032;22,8726875036955;94
"2194";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;16;2;20;0;0,0498486334916841;0,0498299328108555;94,8544372105971;95
"2195";0;2;21;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0270458807671966;-0,00750525577800319;24,1528748301789;96
"2196";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;1;16;2;0,0440701165171204;0,0305786962597537;89,5413120510057;97
"2197";0;2;16;16;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;-0,0326807422681817;0,00520280773555769;18,9718353794888;98
"2198";1;0;16;14;3;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;-0,0381886017353891;0,0198560465401005;13,9075694372877;99
"2199";0;0;0;0;0;1;0;0;1;0;2;1;0;1;0;1;14;2;14;3;0,0375555450998143;0,0117872622889039;83,5514130070806;100
"21100";1;0;18;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0368493901123377;0,016090181057456;15,1389232603833;101
"21101";0;0;0;0;0;0;0;1;0;4;1;1;7;1;4;5;6;2;7;1;0,0273074936154412;-0,0115271506720103;74,128721957095;102
"21102";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;21;1;16;0;0,0542451956626302;0,0661038063123352;98,8969078287482;103
"21103";0;0;0;0;0;0;0;0;2;4;3;4;7;3;3;3;4;3;4;0;0,0210650795315184;-0,0219856369749255;68,3890611631796;104
"21104";0;0;0;1;1;2;1;2;3;2;2;2;6;3;6;2;3;1;3;0;0,0185605905747031;-0,0253850820323907;66,0862794378772;105
"21105";0;0;1;0;1;0;0;2;1;1;7;4;9;3;5;1;1;3;1;0;0,0130980068413823;-0,0312171882617293;61,0636427998543;106
"21106";0;0;0;1;2;1;0;3;3;3;6;2;3;3;1;5;4;2;1;0;0,0130271491080675;-0,0312785823691947;60,9984918264672;107
"21107";4;2;3;5;3;2;5;3;6;2;2;1;1;1;0;0;0;0;0;0;-0,020918997677686;-0,0187026420094524;29,7863092971966;108
"21108";1;3;5;4;4;5;2;2;6;3;3;0;0;0;1;0;1;0;0;0;-0,0179314701859807;-0,0231724885799866;32,533226464875;109
"21109";0;1;3;2;2;2;4;3;4;2;8;0;4;5;0;0;0;0;0;0;-0,011397449700158;-0,0306862947803437;38,5410081828013;110
"21110";1;4;8;7;2;0;5;3;2;3;1;2;1;1;0;0;0;0;0;0;-0,0217967291221889;-0,0172660450929306;28,9792688330635;111
"21111";0;1;1;3;4;4;5;5;5;2;4;2;0;4;0;0;0;0;0;0;-0,00918257932942402;-0,0325286874024457;40,5774967046455;112
"21112";0;0;0;1;0;0;1;3;4;3;4;5;6;6;4;0;2;0;0;1;0,0100636012083381;-0,0335193397270187;58,2736229756847;113
"21113";0;0;0;0;2;0;3;3;4;5;5;3;7;4;0;1;1;1;1;0;0,00138136675406549;-0,036407469742717;50,2906407462433;114
"21114";1;1;20;16;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;-0,0464484764290032;0,045965832216668;6,31293084006757;115
"21115";0;0;1;1;2;4;6;3;2;1;6;2;3;2;3;1;1;1;0;1;-0,00493322395997584;-0,0350646164689038;44,4846163038164;116
"21116";0;0;0;0;0;2;1;2;2;5;0;4;6;5;3;7;0;1;1;1;0,0119874198157693;-0,0321374603877983;60,0425005424768;117
"21117";2;0;5;4;4;3;1;3;4;5;1;3;2;1;0;1;1;0;0;0;-0,00916680480808494;-0,0325405296361965;40,5920007731766;118
"21118";0;1;16;16;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;-0,0286741822173216;-0,00407023509152206;22,6557139772922;119
"21119";1;2;15;16;3;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;-0,034901065002465;0,0108443896801561;16,9303336180747;120
"21120";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;16;1;18;1;0,0408509755633054;0,0209072693850395;86,581435170956;121
"21121";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;16;3;17;2;0,0403742666391418;0,0195391321284968;86,1431195633486;122
"21122";1;3;14;14;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;-0,0315326248747536;0,0024261980895664;20,02748537343;123
"21123";0;2;1;1;1;4;3;3;11;1;2;2;3;2;1;1;0;0;2;0;-0,00919354333648208;-0,032520445853641;40,5674157198519;124
"21124";0;1;18;20;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-0,0491960348457321;0,0557506727728386;3,78665605094284;125
"21125";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;20;0;19;0;0,0479363963803395;0,0431904499566757;93,0962083861232;126
"21126";1;1;14;16;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;-0,045930811155453;0,0441837398535374;6,78890424314886;127
"21127";1;5;15;15;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;-0,034262321158374;0,00918468257869393;17,5176341319457;128
"21128";0;0;0;0;1;1;0;0;3;2;1;2;7;2;6;3;6;1;4;1;0,0223507874585113;-0,0200633004251484;69,571220385842;129
"21129";1;2;1;2;4;2;4;1;10;4;1;1;3;2;0;1;0;1;0;0;-0,0105813524729267;-0,0314066557512891;39,2913783434778;130
"21130";0;0;1;0;0;1;0;2;4;6;7;4;5;1;0;3;1;1;3;1;0,0139717132500612;-0,0304301643234314;61,8669823976234;131
"21131";0;0;3;5;1;2;0;4;8;5;1;5;2;2;0;0;0;1;1;0;-0,00520144017628197;-0,034943377502442;44,2380017600954;132
"21132";0;0;0;0;0;0;0;0;1;3;3;2;7;8;3;3;1;3;4;2;0,0193238098247151;-0,0243974567622657;66,7880303226411;133
"21133";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;16;3;18;1;0,0426820508891289;0,0263160426646756;88,2650388404727;134
"21134";0;0;0;1;0;0;1;3;5;0;4;2;8;5;5;2;1;1;2;0;0,0105165754343702;-0,0332181942539966;58,6901154369116;135
"21135";2;2;14;19;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;-0,0438695982384669;0,0372811800944605;8,68411061819643;136
"21136";0;1;0;1;2;3;2;3;7;4;2;2;7;2;2;0;1;1;0;0;-0,00169164958037684;-0,0361161776153702;47,465119860135;137
"21137";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;0;18;0;0,0405771880183708;0,0201194889506393;86,3296980038285;138
"21138";0;0;0;0;1;1;1;6;8;2;6;2;2;5;4;1;0;1;0;0;0,00180696566693109;-0,0363936698690566;50,6819626549259;139
"21139";0;0;0;0;0;0;0;1;1;0;0;2;2;2;1;1;11;2;12;5;0,0310779701255267;-0,00383735802617115;77,595530776307;140
"21140";1;0;2;2;1;3;3;1;5;6;3;1;5;1;2;2;2;0;0;0;-0,008296948710018;-0,0331655353328072;41,3918001577258;141
"21141";2;2;16;15;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;-0,0469282406387412;0,0476348480993047;5,8718060143292;142
"21142";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;21;1;16;0;0,0390754436351502;0,0158954107084631;84,9489015294239;143
"21143";0;1;17;18;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;-0,0357738986966932;0,0131603278058033;16,1277964478359;144
"21144";1;0;16;15;3;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;-0,0419033374336391;0,0309845436092637;10,4920121608302;145
"21145";0;0;0;0;0;0;0;0;0;0;2;2;4;1;3;2;9;1;15;1;0,0326036954428155;-0,00043185847840438;78,99837680161;146
"21146";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;16;1;20;0;0,0476594701881786;0,0422509775640349;92,8415853530169;147
"21147";1;3;9;12;4;2;3;2;1;2;1;0;0;0;0;0;0;0;0;0;-0,0312865574340707;0,0018435823490637;20,2537349658087;148
"21148";0;0;0;0;0;0;2;0;1;5;1;3;5;4;5;1;5;2;5;1;0,0210655552652227;-0,0219849479102989;68,3894985821098;149
"21149";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;18;2;0,050445052584108;0,051955165362304;95,4028217354789;150
"21150";0;0;0;0;0;0;0;1;1;2;5;3;9;1;5;4;4;3;2;0;0,0171413324700785;-0,027109008700026;64,7813259391114;151
"21151";1;0;17;17;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;-0,0435091021422026;0,0361057002178029;9,01557297911495;152
"21152";0;1;4;4;4;3;2;7;5;2;2;1;4;0;1;0;0;0;0;0;-0,0190545336299586;-0,0215683334202234;31,5006126184016;153
"21153";0;0;0;0;0;0;1;0;2;3;4;2;4;3;8;3;4;3;2;1;0,0223956207324515;-0,0199940985399986;69,6124428650364;154
"21154";0;0;0;0;0;0;0;2;1;1;0;0;2;1;2;2;13;1;14;1;0,0343023850459172;0,00355886861037156;80,5602568667382;155
"21155";0;0;5;2;1;3;4;2;10;0;0;3;4;1;2;1;1;0;1;0;-0,00973045299682578;-0,0321061594789558;40,0737478397787;156
"21156";0;0;0;0;0;0;1;0;0;2;3;0;0;1;1;4;11;2;14;1;0,0357726868928716;0,00718246675568328;81,9121431326494;157
"21157";0;1;16;20;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0455736016910729;0,0429653892671299;7,11734467186034;158
"21158";1;3;7;9;6;2;2;0;3;5;1;0;0;0;0;0;1;0;0;0;-0,0246533415203631;-0,0122026935296823;26,3527230825275;159
"21159";1;2;5;3;2;2;2;3;8;3;2;2;2;0;1;0;0;2;0;0;-0,00954553021362813;-0,0322512150525886;40,2437772601843;160
"21160";0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;15;1;15;2;0,044411832210658;0,0316495745766659;89,8555065505207;161
"21161";0;2;3;1;7;5;2;5;7;3;2;2;0;1;0;0;0;0;0;0;-0,0154793415892745;-0,0263562713814938;34,7878648433834;162
"21162";0;0;11;11;4;2;2;4;1;3;0;0;1;0;1;0;0;0;0;0;-0,0266048935010331;-0,00840236962659036;24,558345740661;163
"21163";0;0;0;0;0;0;0;0;1;0;2;0;2;2;2;1;10;5;13;2;0,0406105934024761;0,0202153156843318;86,3604129757732;164
"21164";0;0;0;0;0;1;2;1;6;5;1;6;7;4;3;1;1;1;1;0;0,00531034430335776;-0,0357795692489185;53,9031852036715;165
"21165";0;0;1;2;3;1;2;2;5;6;0;7;5;1;2;1;1;0;1;0;0,0012470025595255;-0,0364090906452041;50,1670980127528;166
"21166";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;17;0;20;0;0,04298950319648;0,027248126810869;88,5477294679731;167
"21167";0;3;5;3;5;2;4;3;3;2;4;2;1;0;2;0;0;1;0;0;-0,0121786007961059;-0,0299514124535432;37,8227696521208;168
"21168";1;0;22;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0383372946887669;0,0202822160429575;13,7708519585431;169
"21169";0;1;0;0;0;0;2;4;4;4;1;8;7;2;2;3;0;0;2;0;0,0115972392733872;-0,0324394857249518;59,6837444696575;170
"21170";0;0;0;0;0;0;0;1;1;1;3;4;4;6;1;4;6;4;4;1;0,0289884582827096;-0,00822658119540297;75,6743046222255;171
"21171";0;2;15;21;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0387957764560637;0,0216063948371178;13,349295523949;172
"21172";0;0;0;0;0;0;0;1;2;1;3;6;2;1;6;2;5;3;8;0;0,0276233021433987;-0,0109227379589481;74,4190958095714;173
"21173";0;0;0;2;0;1;1;2;1;6;3;2;7;4;2;4;1;1;3;0;0,0107348890665613;-0,0330677265710721;58,890846464783;174
"21174";1;0;3;5;5;2;7;4;3;1;2;2;2;0;1;1;1;0;0;0;-0,0166877451569791;-0,0248419587220294;33,6767840199172;175
"21175";0;0;1;3;3;2;1;5;4;2;4;2;4;2;0;4;2;1;0;0;0,00043145964169889;-0,0363907600572585;49,4172375183553;176
"21176";1;3;20;13;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-0,0481215616475916;0,0518588001860581;4,77459302637726;177
"21177";1;0;18;19;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-0,0418054607253005;0,0306784552177136;10,5820060474798;178
"21178";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;18;3;16;2;0,0545522379987952;0,0672928369079652;99,1792215034366;179
"21179";0;1;1;3;1;4;3;4;10;5;2;3;3;0;0;0;0;0;0;0;-0,0133967583101463;-0,0287168508230762;36,7027204483747;180
"21180";0;0;0;0;2;0;3;4;4;5;4;2;4;4;3;3;0;1;0;1;0,00509949642625392;-0,0358417713679302;53,7093186518177;181
"21181";2;1;16;16;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0408260043889368;0,0276537844895605;11,4825786557049;182
"21182";4;3;9;12;4;1;0;3;0;1;1;0;1;1;0;0;0;0;0;0;-0,0274356943359884;-0,00670047020128569;23,7944561755285;183
"21183";1;0;3;4;8;2;4;3;4;2;3;2;0;1;2;0;0;1;0;0;-0,0174629112307059;-0,0238146489568746;32,9640484880656;184
"21184";0;0;0;0;0;0;0;0;0;0;1;0;2;3;3;0;11;5;11;4;0,0353683340340226;0,00617025582681228;81,5403561573476;185
"21185";1;1;1;1;3;2;1;5;6;6;3;2;3;2;0;1;1;1;0;0;-0,0119121058763637;-0,030207109571258;38,0678015295416;186
"21186";0;2;17;14;0;3;0;1;1;0;0;1;0;0;1;0;0;0;0;0;-0,0333298947970262;0,00681514269314721;18,3749644784257;187
"21187";3;1;3;6;3;6;3;6;4;1;1;1;0;2;0;0;0;0;0;0;-0,0128378862224164;-0,0292966464896857;37,2165819397196;188
